,PRT_ID,SALES_PRICE
1151,P01839,12461207.0
1152,P01436,11927160.0
1153,P04224,5164512.0
1154,P04313,8732332.0
1155,P00208,7656983.0
1156,P04491,9836703.0
1157,P09160,16239959.0
1158,P04937,8881561.0
1159,P08542,10912938.0
1160,P01040,6595157.0
1161,P00206,7176549.5
1162,P01945,8398002.0
1163,P07148,8201217.0
1164,P04097,7599106.0
1165,P03434,15029451.0
1166,P00437,11856574.0
1167,P06956,7350472.0
1168,P05376,8451060.0
1169,P02731,8039462.5
1170,P07895,12816981.0
1171,P03804,7192541.5
1172,P05220,15351362.0
1173,P08555,7882484.0
1174,P03209,9350064.0
1175,P01819,12113714.0
1176,P07646,9490389.0
1177,P00344,9079643.0
1178,P04587,14494927.0
1179,P09753,7133289.0
1180,P08425,9485919.0
1181,P05084,8803305.0
1182,P03563,7436663.0
1183,P01594,6399693.0
1184,P02339,10350703.0
1185,P05555,9514350.0
1186,P04721,6851922.5
1187,P04093,9268264.0
1188,P08089,14490753.0
1189,P09378,7224260.0
1190,P07421,10830037.0
1191,P01759,5862001.0
1192,P07167,9428917.0
1193,P08437,7055739.5
1194,P04886,7742432.5
1195,P01479,7138365.5
1196,P02773,13039172.0
1197,P08470,11438100.0
1198,P02635,13309972.0
1199,P07872,19753090.0
1200,P03756,12066695.0
1201,P09216,6704595.0
1202,P05141,8175759.5
1203,P01509,13373310.0
1204,P09721,13047929.0
1205,P06471,8973143.0
1206,P07114,9478721.0
1207,P07201,9873094.0
1208,P07279,16487209.0
1209,P03204,19407718.0
1210,P08892,8880816.0
1211,P02337,12381839.0
1212,P02354,13689483.0
1213,P05088,7238045.5
1214,P04908,7689473.5
1215,P07238,10558718.0
1216,P04781,8645689.0
1217,P05692,11450979.0
1218,P05453,9024291.0
1219,P05143,7433749.0
1220,P07168,18057164.0
1221,P09853,15212589.0
1222,P08595,14804289.0
1223,P05012,10476889.0
1224,P00439,12980907.0
1225,P09120,12209492.0
1226,P03886,13957966.0
1227,P02535,12803909.0
1228,P00265,13346274.0
1229,P07202,12943180.0
1230,P05788,8604323.0
1231,P04560,6660240.0
1232,P09735,13688047.0
1233,P02017,11571031.0
1234,P08556,9285817.0
1235,P07464,12542520.0
1236,P01730,11709124.0
1237,P06056,12185227.0
1238,P02569,12659760.0
1239,P02742,7769252.5
1240,P03291,18556382.0
1241,P05070,12209026.0
1242,P05397,9564477.0
1243,P06672,18436258.0
1244,P09063,13296347.0
1245,P03478,12323314.0
1246,P01872,12739501.0
1247,P05603,12418427.0
1248,P03466,17771044.0
1249,P05441,8255763.5
1250,P08898,14129935.0
1251,P03245,9436762.0
1252,P02998,10526143.0
1253,P04449,21884496.0
1254,P03862,4542153.5
1255,P02804,7772268.5
1256,P07671,8114704.0
1257,P00117,19765942.0
1258,P01553,9697582.0
1259,P00447,8304952.5
1260,P06178,8363155.0
1261,P03984,9142272.0
1262,P04693,6816753.0
1263,P00060,21394878.0
1264,P05115,13729281.0
1265,P00083,13103770.0
1266,P08198,7465449.0
1267,P05593,7442594.5
1268,P04261,12735322.0
1269,P09233,18095642.0
1270,P00273,11425628.0
1271,P08100,16038089.0
1272,P05204,19335888.0
1273,P03227,3671615.25
1274,P07378,10731624.0
1275,P06105,12400462.0
1276,P08922,14404226.0
1277,P00503,10317746.0
1278,P07943,7693522.5
1279,P08807,14300749.0
1280,P06960,9345054.0
1281,P07964,14434672.0
1282,P01877,8240700.0
1283,P07498,10203066.0
1284,P00950,8800720.0
1285,P02037,9097394.0
1286,P02967,11440740.0
1287,P02707,6109944.0
1288,P04395,16083334.0
1289,P07215,15946550.0
1290,P05901,11067933.0
1291,P02962,14352778.0
1292,P09674,14554379.0
1293,P01273,11968293.0
1294,P06882,19841260.0
1295,P03965,13638584.0
1296,P09171,10507588.0
1297,P03192,4401260.0
1298,P05892,10720863.0
1299,P00287,9330610.0
1300,P07008,7924240.5
1301,P08605,9344128.0
1302,P03692,9458187.0
1303,P07403,11284786.0
1304,P03515,8532399.0
1305,P06680,11120877.0
1306,P02182,4698303.0
1307,P06408,13176503.0
1308,P00536,14802030.0
1309,P06357,7466260.5
1310,P08276,11928593.0
1311,P03412,18968120.0
1312,P03488,13352309.0
1313,P03320,12169711.0
1314,P08043,8536428.0
1315,P08239,9824815.0
1316,P02211,10700760.0
1317,P00116,6472747.5
1318,P02342,13777891.0
1319,P04287,7016431.5
1320,P00173,9201349.0
1321,P03475,5918466.0
1322,P05235,5723248.5
1323,P00543,12878219.0
1324,P00862,12960374.0
1325,P00415,12401645.0
1326,P06233,4760335.5
1327,P08067,14236792.0
1328,P02978,5900330.5
1329,P06428,10055560.0
1330,P00527,9765404.0
1331,P04738,11907998.0
1332,P08678,10112356.0
1333,P07665,9890528.0
1334,P01811,4870334.0
1335,P07791,10551833.0
1336,P00926,13254694.0
1337,P07298,8170981.0
1338,P00613,12221631.0
1339,P00804,7598772.5
1340,P01664,8575030.0
1341,P00875,11169387.0
1342,P07977,15935847.0
1343,P08684,12758420.0
1344,P05628,10554772.0
1345,P06503,13546393.0
1346,P06618,11689175.0
1347,P05831,11408817.0
1348,P03735,10536347.0
1349,P05393,6652832.0
1350,P08725,13274048.0
1351,P08986,9434674.0
1352,P05732,10063465.0
1353,P07106,11669482.0
1354,P04966,6477848.0
1355,P06032,9009122.0
1356,P03169,13104795.0
1357,P01010,7825753.0
1358,P04731,14744294.0
1359,P05931,13635983.0
1360,P00080,18250616.0
1361,P01233,11997411.0
1362,P05758,11885488.0
1363,P04623,6303961.0
1364,P02780,15134593.0
1365,P07944,10248433.0
1366,P07763,14035065.0
1367,P04940,11004153.0
1368,P06282,15227366.0
1369,P01075,13159348.0
1370,P05871,21680544.0
1371,P07329,10731542.0
1372,P05001,8010976.5
1373,P10022,11182731.0
1374,P06523,14760699.0
1375,P03300,11425628.0
1376,P08870,10358959.0
1377,P10004,10934023.0
1378,P03535,11531505.0
1379,P07719,7655340.0
1380,P08302,13691180.0
1381,P02301,8892655.0
1382,P00866,11227784.0
1383,P08978,12947896.0
1384,P09913,12459116.0
1385,P00698,12420085.0
1386,P00681,10067631.0
1387,P06060,9748228.0
1388,P02859,5606254.5
1389,P08762,10841404.0
1390,P07733,14702423.0
1391,P05681,12245104.0
1392,P04094,14938197.0
1393,P06480,10660506.0
1394,P06442,11144723.0
1395,P05811,4660229.0
1396,P04049,13534461.0
1397,P01003,11887143.0
1398,P08850,7504831.5
1399,P01338,12246833.0
1400,P06701,14458066.0
1401,P07076,12648730.0
1402,P06619,11037660.0
1403,P09518,8832620.0
1404,P01899,12109048.0
1405,P00369,19343968.0
1406,P04747,7442637.0
1407,P08920,13406972.0
1408,P03097,12825320.0
1409,P07288,10673670.0
1410,P09209,8306053.5
1411,P04757,8599459.0
1412,P03907,5443021.0
1413,P04150,10113282.0
1414,P04581,13756910.0
1415,P09801,10221590.0
1416,P06725,6356209.5
1417,P06575,8516871.0
1418,P04359,9482735.0
1419,P02256,8039807.5
1420,P06927,12116071.0
1421,P08233,10743584.0
1422,P00991,8066611.0
1423,P06872,8405285.0
1424,P03894,10716896.0
1425,P04174,15566100.0
1426,P03045,8297376.0
1427,P02375,14847668.0
1428,P06402,9254909.0
1429,P05998,11628977.0
1430,P06743,12693950.0
1431,P04255,5260545.0
1432,P09341,8838493.0
1433,P03214,12977491.0
1434,P06425,8340789.0
1435,P01245,8639903.0
1436,P08200,12195853.0
1437,P08833,9861387.0
1438,P00761,13556577.0
1439,P00406,12865599.0
1440,P02036,5217989.5
1441,P07043,13209593.0
1442,P04404,10345808.0
1443,P06190,5466930.5
1444,P08366,8919137.0
1445,P08404,13144699.0
1446,P01830,8706911.0
1447,P00933,14553352.0
1448,P01717,10929811.0
1449,P08680,10450206.0
1450,P07549,14204298.0
1451,P02510,7091445.5
1452,P03134,6493255.0
1453,P07843,10579079.0
1454,P01134,7923492.0
1455,P04308,10346321.0
1456,P08087,16987938.0
1457,P03518,5650085.0
1458,P09410,18085186.0
1459,P05816,7536216.5
1460,P06778,17159230.0
1461,P08346,10568974.0
1462,P08397,7613810.0
1463,P07486,10277247.0
1464,P09848,12406022.0
1465,P02150,4354840.0
1466,P04461,12269699.0
1467,P06074,9980066.0
1468,P09844,9544412.0
1469,P08741,12949032.0
1470,P01079,6061650.5
1471,P04787,11141131.0
1472,P00772,10699291.0
1473,P09306,10227968.0
1474,P03131,5104348.5
1475,P05294,14340327.0
1476,P04381,19249928.0
1477,P06430,8897541.0
1478,P02625,3830819.75
1479,P01562,16906384.0
1480,P08637,10871097.0
1481,P09062,8082320.0
1482,P05889,5449258.5
1483,P06397,8212425.0
1484,P06607,9745235.0
1485,P02509,5960091.5
1486,P08594,20327168.0
1487,P04337,4531795.0
1488,P00795,10829706.0
1489,P02923,7334220.0
1490,P09082,8626581.0
1491,P03826,8433725.0
1492,P09002,21620212.0
1493,P06451,8890145.0
1494,P09236,6760254.5
1495,P08758,8502353.0
1496,P09695,13407892.0
1497,P03079,10940824.0
1498,P03624,4356813.5
1499,P03859,6422480.0
1500,P08675,12056733.0
1501,P08549,3849012.75
1502,P01581,14388328.0
1503,P06563,9097099.0
1504,P04368,7168833.5
1505,P07757,21154980.0
1506,P09071,10006103.0
1507,P02639,9389041.0
1508,P04282,9027940.0
1509,P09428,10370464.0
1510,P09682,8566986.0
1511,P03100,6898961.5
1512,P01136,10762700.0
1513,P02427,8108523.0
1514,P01996,6271029.5
1515,P07482,10480787.0
1516,P09630,10169028.0
1517,P05324,3525100.25
1518,P08847,11399311.0
1519,P05643,8621178.0
1520,P09184,11786001.0
1521,P02318,13689692.0
1522,P00737,10979204.0
1523,P07146,9734311.0
1524,P07326,13534255.0
1525,P01199,11821077.0
1526,P08365,16185009.0
1527,P09749,16547066.0
1528,P00094,19346920.0
1529,P08750,10148915.0
1530,P03467,9137774.0
1531,P09022,7490959.5
1532,P06580,14171608.0
1533,P01138,18907148.0
1534,P08525,12863195.0
1535,P02837,11884377.0
1536,P03321,13174165.0
1537,P08491,10519400.0
1538,P04231,6718926.5
1539,P08498,7867396.5
1540,P07710,14350204.0
1541,P03856,8662534.0
1542,P09797,14308661.0
1543,P04511,11497420.0
1544,P05527,10668541.0
1545,P00457,14085079.0
1546,P01262,9667442.0
1547,P09072,10152903.0
1548,P00065,12304243.0
1549,P06658,16379323.0
1550,P02700,9550021.0
1551,P09789,17018292.0
1552,P03398,12276019.0
1553,P06823,16104515.0
1554,P03155,12436893.0
1555,P01414,9740849.0
1556,P03667,7814633.5
1557,P02566,11261972.0
1558,P03799,8482421.0
1559,P04876,13335638.0
1560,P05588,7131527.5
1561,P01271,9704428.0
1562,P00496,12608745.0
1563,P07470,9752114.0
1564,P01977,21981256.0
1565,P02199,7848856.0
1566,P00588,11458801.0
1567,P02059,12234319.0
1568,P01169,9209162.0
1569,P07610,8735397.0
1570,P04960,8331615.0
1571,P08074,10143438.0
1572,P09988,9700541.0
1573,P04918,10361824.0
1574,P06023,6796506.5
1575,P05019,6956327.5
1576,P06765,10426911.0
1577,P04116,11087625.0
1578,P06702,18890568.0
1579,P02358,10718818.0
1580,P01130,9147086.0
1581,P02592,8864578.0
1582,P05062,9756375.0
1583,P05574,7205936.5
1584,P07220,14257390.0
1585,P00581,7962845.0
1586,P07059,7782207.5
1587,P06468,9493340.0
1588,P01556,9376782.0
1589,P02282,10776709.0
1590,P08871,9432551.0
1591,P04669,7872004.5
1592,P07045,8684959.0
1593,P07064,17726492.0
1594,P07584,10953895.0
1595,P01494,14466672.0
1596,P04687,9790787.0
1597,P01740,7096864.5
1598,P10030,12588056.0
1599,P09421,8467331.0
1600,P07115,9157874.0
1601,P08172,9486245.0
1602,P04848,6672058.5
1603,P04945,6114992.5
1604,P08379,11067447.0
1605,P04780,4792915.5
1606,P03824,9904970.0
1607,P07832,14460410.0
1608,P00155,9368326.0
1609,P01677,10599478.0
1610,P09895,15911155.0
1611,P08022,12427882.0
1612,P02697,15370876.0
1613,P01144,21319274.0
1614,P08687,15588472.0
1615,P05878,6805243.0
1616,P04309,7298579.0
1617,P09938,16619023.0
1618,P02042,10565407.0
1619,P03215,10118936.0
1620,P00736,17739176.0
1621,P00198,14508896.0
1622,P05911,18540038.0
1623,P01197,13600813.0
1624,P03268,11170814.0
1625,P02812,11636454.0
1626,P02446,6995445.5
1627,P07276,13136377.0
1628,P03801,5476579.0
1629,P08046,14413516.0
1630,P08671,8980334.0
1631,P09873,10286543.0
1632,P09954,14610368.0
1633,P09006,17345080.0
1634,P08704,18493876.0
1635,P04905,11430772.0
1636,P03306,9571192.0
1637,P06372,11364295.0
1638,P01441,10199797.0
1639,P04964,10322274.0
1640,P00999,14634577.0
1641,P09227,15161983.0
1642,P09820,10090315.0
1643,P09118,13382190.0
1644,P05368,7360966.5
1645,P02122,20445882.0
1646,P07918,10120383.0
1647,P04162,10179352.0
1648,P05361,5363711.5
1649,P06284,10325523.0
1650,P02214,10817815.0
1651,P09155,21076444.0
1652,P03677,12462871.0
1653,P07476,9045866.0
1654,P01731,13305886.0
1655,P07305,8729809.0
1656,P03832,11934806.0
1657,P02213,17309024.0
1658,P04635,13995101.0
1659,P07702,8066019.0
1660,P04659,8264610.0
1661,P01211,12869870.0
1662,P04990,19067474.0
1663,P08721,9884701.0
1664,P08484,15362464.0
1665,P05016,19956602.0
1666,P02474,19144986.0
1667,P06371,13082369.0
1668,P03280,7156708.5
1669,P05026,6172011.0
1670,P07426,13161306.0
1671,P04408,12865109.0
1672,P03354,18180816.0
1673,P01894,12472573.0
1674,P02333,8060390.0
1675,P07799,19056130.0
1676,P07154,8783263.0
1677,P02400,16044208.0
1678,P06162,9328742.0
1679,P00309,12565914.0
1680,P04969,5003445.0
1681,P07230,14787920.0
1682,P01289,15053292.0
1683,P09865,9742447.0
1684,P02430,10469998.0
1685,P06868,14301949.0
1686,P08654,9348745.0
1687,P06566,7053499.0
1688,P07715,10982011.0
1689,P02250,9254662.0
1690,P08124,13532861.0
1691,P09857,9695177.0
1692,P01366,12917383.0
1693,P09181,21133040.0
1694,P08627,13856928.0
1695,P01204,13620361.0
1696,P07240,9856066.0
1697,P02415,6471414.0
1698,P06520,8054780.5
1699,P03740,3779216.0
1700,P06731,9507293.0
1701,P03863,8472808.0
1702,P00690,19917396.0
1703,P07223,9740440.0
1704,P03212,5991693.0
1705,P03952,9808488.0
1706,P03035,8159192.0
1707,P08453,7869084.5
1708,P04143,15099243.0
1709,P03456,11831272.0
1710,P06420,7177959.5
1711,P00676,12141380.0
1712,P01611,7739494.5
1713,P07700,18484566.0
1714,P05678,15169707.0
1715,P03313,14004046.0
1716,P08900,10793824.0
1717,P09795,13708688.0
1718,P00424,10544550.0
1719,P09232,9048558.0
1720,P01229,13222903.0
1721,P05061,15588026.0
1722,P00689,9023051.0
1723,P09150,7998113.5
1724,P03744,13462038.0
1725,P03697,12603456.0
1726,P02226,12203927.0
1727,P04289,4044990.75
1728,P09693,9207827.0
1729,P02329,10405633.0
1730,P02281,9956376.0
1731,P00752,15118148.0
1732,P06885,12680181.0
1733,P01980,6193196.0
1734,P02414,14240350.0
1735,P01292,17344518.0
1736,P07559,10178032.0
1737,P05881,7756644.5
1738,P02782,7495111.0
1739,P05585,4766436.5
1740,P03971,18488162.0
1741,P04184,9600666.0
1742,P09637,10090662.0
1743,P00258,13921435.0
1744,P09480,15568237.0
1745,P09465,8217298.0
1746,P08446,13556628.0
1747,P04210,14264571.0
1748,P09346,11111336.0
1749,P00379,10920642.0
1750,P04546,9515384.0
1751,P00556,13877797.0
1752,P00797,16113763.0
1753,P01841,16889688.0
1754,P06584,20742324.0
1755,P08021,22470832.0
1756,P06710,8467969.0
1757,P09525,10709847.0
1758,P09097,11088217.0
1759,P09605,14496061.0
1760,P02035,4753816.5
1761,P03309,12101844.0
1762,P08139,9190877.0
1763,P01263,7939066.0
1764,P07981,8479881.0
1765,P08936,8259220.5
1766,P01453,12059401.0
1767,P04696,9395454.0
1768,P09310,9222837.0
1769,P06055,6104097.0
1770,P02444,7869497.5
1771,P05036,12352872.0
1772,P02847,11581099.0
1773,P05539,7952911.0
1774,P04301,15434656.0
1775,P04453,21549894.0
1776,P01001,11687859.0
1777,P09811,8757343.0
1778,P03218,9317094.0
1779,P09614,10408333.0
1780,P09254,11370626.0
1781,P03962,22768692.0
1782,P01269,10717203.0
1783,P08324,10153407.0
1784,P00519,12322797.0
1785,P05092,13529170.0
1786,P01591,12931903.0
1787,P02063,4906192.5
1788,P06918,9975271.0
1789,P04373,12692061.0
1790,P04540,12339261.0
1791,P01252,11314032.0
1792,P06490,8641971.0
1793,P05785,8406054.0
1794,P09989,14999610.0
1795,P07718,11294734.0
1796,P03371,12482902.0
1797,P08402,8655952.0
1798,P00648,12893064.0
1799,P00181,10214126.0
1800,P04372,12733816.0
1801,P07160,12506162.0
1802,P06863,13677817.0
1803,P00684,13162386.0
1804,P06134,8751298.0
1805,P08935,16833182.0
1806,P02869,9053219.0
1807,P05482,8288803.0
1808,P02939,11018981.0
1809,P04796,6941410.5
1810,P02200,13532138.0
1811,P04394,4022091.5
1812,P01890,12951823.0
1813,P04601,9990503.0
1814,P08489,10467601.0
1815,P07712,11294239.0
1816,P06697,17272944.0
1817,P07017,15763803.0
1818,P03082,6712509.0
1819,P07018,8363187.0
1820,P07394,7126945.0
1821,P09688,14591041.0
1822,P08187,11613217.0
1823,P04284,3979689.75
1824,P04152,8136541.0
1825,P06281,8555882.0
1826,P01805,8038726.5
1827,P06286,8725364.0
1828,P03241,9936267.0
1829,P06839,9032022.0
1830,P10025,11197458.0
1831,P04889,15080995.0
1832,P08213,17480052.0
1833,P04351,10691131.0
1834,P00798,21942008.0
1835,P08423,12411276.0
1836,P00885,14632958.0
1837,P02049,6688144.5
1838,P09286,11271148.0
1839,P08668,18205418.0
1840,P02525,10784646.0
1841,P02975,13200274.0
1842,P04545,8740080.0
1843,P02346,6793279.5
1844,P09850,13451284.0
1845,P01531,7146519.0
1846,P03285,7125035.0
1847,P09669,14601258.0
1848,P05075,4785521.0
1849,P01828,6339114.0
1850,P09219,13301395.0
1851,P03106,9579338.0
1852,P06014,15964809.0
1853,P03616,11073465.0
1854,P07837,9211797.0
1855,P08157,9810396.0
1856,P08092,9086573.0
1857,P04165,10650507.0
1858,P07743,14150324.0
1859,P02681,12160106.0
1860,P05206,11223930.0
1861,P02032,8128483.0
1862,P06819,13623816.0
1863,P00323,14645830.0
1864,P01858,8590893.0
1865,P07001,18567852.0
1866,P02924,10597376.0
1867,P07738,11701354.0
1868,P08886,10251678.0
1869,P05863,8310118.0
1870,P03872,9943320.0
1871,P09499,11794074.0
1872,P00090,7716279.5
1873,P04828,7914565.5
1874,P08064,14346592.0
1875,P04989,21219598.0
1876,P09053,13648525.0
1877,P05487,7256222.5
1878,P05116,6490370.0
1879,P03865,8242672.5
1880,P07675,14353544.0
1881,P06087,10115424.0
1882,P08914,13144147.0
1883,P06352,10884293.0
1884,P05188,9117596.0
1885,P07517,13623556.0
1886,P02563,6078855.5
1887,P04365,7143991.0
1888,P03427,11892427.0
1889,P00053,13636659.0
1890,P02407,7093880.5
1891,P09278,12637613.0
1892,P00819,9033504.0
1893,P02699,18001248.0
1894,P07315,18869754.0
1895,P03798,14424682.0
1896,P04858,9525190.0
1897,P05398,10960833.0
1898,P02732,12042576.0
1899,P07628,9534860.0
1900,P07796,10624496.0
1901,P01698,13811964.0
1902,P06322,11760334.0
1903,P00682,9715132.0
1904,P08483,11988970.0
1905,P00907,8759331.0
1906,P05457,5906535.0
1907,P05090,13099897.0
1908,P03120,4458257.0
1909,P02154,9831695.0
1910,P07896,12969028.0
1911,P09277,7686980.5
1912,P03444,7826201.0
1913,P04947,8983966.0
1914,P09792,9111633.0
1915,P00594,8638675.0
1916,P07296,9089415.0
1917,P04822,6901502.0
1918,P06151,9760823.0
1919,P02574,12474953.0
1920,P01962,12780681.0
1921,P00734,13518259.0
1922,P06456,15597038.0
1923,P09317,8887094.0
1924,P07087,13429519.0
1925,P00533,12413099.0
1926,P06905,12068099.0
1927,P08714,8610767.0
1928,P07452,9773771.0
1929,P02642,12328862.0
1930,P04838,14638318.0
1931,P04998,10239484.0
1932,P09966,14347960.0
1933,P06647,11848548.0
1934,P09156,8992829.0
1935,P02353,13887647.0
1936,P00428,11563905.0
1937,P04626,9984712.0
1938,P01274,7468269.0
1939,P08557,10781931.0
1940,P08180,12976749.0
1941,P01047,9703428.0
1942,P07316,6984166.5
1943,P00971,13666551.0
1944,P06497,9899455.0
1945,P02963,10443073.0
1946,P05716,11550194.0
1947,P01224,11528844.0
1948,P07785,5347990.0
1949,P02578,10961962.0
1950,P05583,19024826.0
1951,P03419,6999075.5
1952,P04396,12107200.0
1953,P09548,9471456.0
1954,P03482,4427922.5
1955,P06124,9460767.0
1956,P05411,6226609.0
1957,P04392,12362748.0
1958,P09025,13392148.0
1959,P01871,7776012.5
1960,P04161,9076803.0
1961,P06111,17678310.0
1962,P03948,10091104.0
1963,P09900,10047488.0
1964,P08280,18502026.0
1965,P07149,5551783.0
1966,P02981,11917950.0
1967,P05458,8596671.0
1968,P02835,10371058.0
1969,P06366,17828114.0
1970,P03750,8217023.5
1971,P08828,9405908.0
1972,P01532,12809747.0
1973,P08495,12024719.0
1974,P05071,10260481.0
1975,P01515,9062203.0
1976,P04214,5837894.0
1977,P08661,9564002.0
1978,P08073,9203964.0
1979,P07965,13842109.0
1980,P06258,13424500.0
1981,P03176,12869674.0
1982,P01486,10483306.0
1983,P06421,11484576.0
1984,P02467,7873709.0
1985,P09880,13661339.0
1986,P08551,10469838.0
1987,P04576,7852382.0
1988,P04220,8334507.5
1989,P02456,8306766.0
1990,P08036,9784757.0
1991,P08910,18161164.0
1992,P07186,10087236.0
1993,P07604,14182506.0
1994,P03935,13163465.0
1995,P08029,7839564.5
1996,P05677,17677030.0
1997,P03437,7180691.5
1998,P08631,17995070.0
1999,P03945,5005712.0
2000,P02826,9689631.0
2001,P04987,14515594.0
2002,P06510,6567985.0
2003,P00686,11998647.0
2004,P02161,6321540.0
2005,P08416,8593695.0
2006,P00381,10889858.0
2007,P08789,20840512.0
2008,P08106,9401872.0
2009,P07328,8359519.0
2010,P08341,7201505.5
2011,P01882,9543994.0
2012,P07465,13234509.0
2013,P07398,13448282.0
2014,P08097,11582204.0
2015,P01917,12248538.0
2016,P02889,13408557.0
2017,P08846,13545359.0
2018,P05148,12586087.0
2019,P08538,10242863.0
2020,P00788,10289133.0
2021,P02173,21071418.0
2022,P08242,9314642.0
2023,P01823,8384477.5
2024,P00222,12680495.0
2025,P02038,12345240.0
2026,P02612,8494548.0
2027,P08372,9327443.0
2028,P09326,13487456.0
2029,P09562,12914895.0
2030,P00876,8851965.0
2031,P05731,17994452.0
2032,P04111,14524872.0
2033,P04527,8587223.0
2034,P09430,7995650.0
2035,P04667,19099650.0
2036,P02870,21928536.0
2037,P09496,13765335.0
2038,P05664,9907407.0
2039,P09282,10283580.0
2040,P02260,11856732.0
2041,P04508,17533512.0
2042,P06802,11589496.0
2043,P04380,8711653.0
2044,P07227,14920884.0
2045,P03341,9048213.0
2046,P00131,14029712.0
2047,P00576,11760379.0
2048,P07166,13994247.0
2049,P06251,12309971.0
2050,P06237,14037073.0
2051,P01514,9273215.0
2052,P04007,12059217.0
2053,P06923,7795496.0
2054,P06633,9959605.0
2055,P09927,12733015.0
2056,P00997,7420461.0
2057,P07393,16156572.0
2058,P01587,9174431.0
2059,P07244,8525453.0
2060,P09172,21797638.0
2061,P08944,13652847.0
2062,P06147,10305985.0
2063,P07095,10822211.0
2064,P01019,21609040.0
2065,P03439,8851382.0
2066,P01612,7472258.5
2067,P06906,19205992.0
2068,P08532,8180696.5
2069,P07438,11047959.0
2070,P08759,8223295.0
2071,P07920,7479031.5
2072,P07766,11415695.0
2073,P04487,12854537.0
2074,P08719,12590481.0
2075,P01050,20382920.0
2076,P08834,9519160.0
2077,P01117,14064382.0
2078,P06383,3985132.0
2079,P08791,10409346.0
2080,P03327,10115559.0
2081,P08744,21532514.0
2082,P06197,6919698.0
2083,P10006,13722029.0
2084,P09926,9600373.0
2085,P01884,7978352.0
2086,P02777,9734590.0
2087,P07670,9545960.0
2088,P08093,7064883.5
2089,P00337,11940703.0
2090,P08727,13288386.0
2091,P02046,11153335.0
2092,P01930,14027866.0
2093,P09089,7249451.0
2094,P04003,6756239.0
2095,P00307,13643684.0
2096,P08432,12852110.0
2097,P04912,9256922.0
2098,P07728,12029559.0
2099,P01784,9052011.0
2100,P03567,11494920.0
2101,P09849,13932538.0
2102,P05587,11324654.0
2103,P03707,6545268.5
2104,P00291,7190168.5
2105,P03307,4814717.5
2106,P01702,11437468.0
2107,P02803,11378566.0
2108,P08652,8949521.0
2109,P06443,6305951.0
2110,P03910,9580891.0
2111,P06787,12680157.0
2112,P02405,10517313.0
2113,P06112,9859112.0
2114,P08694,7685573.5
2115,P05138,8601567.0
2116,P06405,8130747.0
2117,P00236,10500997.0
2118,P09253,7788266.0
2119,P08882,9676075.0
2120,P08424,18562788.0
2121,P08592,18989406.0
2122,P08212,9069915.0
2123,P01563,5862917.5
2124,P07821,18858814.0
2125,P02305,9215979.0
2126,P06679,13881794.0
2127,P07927,8022475.0
2128,P03010,10361705.0
2129,P02107,5833559.0
2130,P05388,9937480.0
2131,P03188,8623628.0
2132,P08112,5189558.5
2133,P07083,13024929.0
2134,P08629,11086018.0
2135,P02999,8654153.0
2136,P01396,7454557.0
2137,P02668,13383160.0
2138,P05694,7556619.5
2139,P03974,7832921.0
2140,P08041,10789872.0
2141,P02526,13020433.0
2142,P01434,9556453.0
2143,P01733,5312797.5
2144,P03961,13547504.0
2145,P08196,11416283.0
2146,P01765,18901524.0
2147,P02098,8892876.0
2148,P07761,9377909.0
2149,P09796,8954575.0
2150,P03600,9874299.0
2151,P02071,9106821.0
2152,P03919,7082287.5
2153,P10009,10239796.0
2154,P06377,12746914.0
2155,P09335,7520299.5
2156,P02539,10472914.0
2157,P06137,14150945.0
2158,P04419,11981312.0
2159,P07006,11404074.0
2160,P00129,10368012.0
2161,P07126,9895472.0
2162,P09731,9386642.0
2163,P00769,8230458.0
2164,P04457,11501631.0
2165,P09217,16121787.0
2166,P09645,7531352.5
2167,P04154,11313600.0
2168,P00872,13688308.0
2169,P08928,11688550.0
2170,P03933,5770381.5
2171,P06737,9945179.0
2172,P01595,7660006.5
2173,P05921,11513286.0
2174,P03649,14781519.0
2175,P05448,12597111.0
2176,P03179,7275278.0
2177,P02383,7821060.0
2178,P09463,12616299.0
2179,P09705,8489826.0
2180,P00513,8773351.0
2181,P08965,11998006.0
2182,P04655,6465338.0
2183,P00947,14954276.0
2184,P03537,11096553.0
2185,P09471,10077410.0
2186,P06963,9006510.0
2187,P03410,11830528.0
2188,P01438,21376034.0
2189,P01355,10566777.0
2190,P02601,8376764.5
2191,P03325,19298896.0
2192,P02422,8892757.0
2193,P07300,9674894.0
2194,P03523,6964578.5
2195,P01277,9805607.0
2196,P01180,9591112.0
2197,P04585,7336675.5
2198,P09495,13735594.0
2199,P08008,12498769.0
2200,P05799,6290484.5
2201,P00111,9649904.0
2202,P05382,15395963.0
2203,P09486,13044197.0
2204,P00157,7766459.5
2205,P01577,10217731.0
2206,P06436,9653291.0
2207,P09561,10074777.0
2208,P00905,8446016.0
2209,P08072,9764250.0
2210,P09079,18852162.0
2211,P04196,8854506.0
2212,P04825,11093590.0
2213,P03741,15653006.0
2214,P09626,12502227.0
2215,P00559,11456506.0
2216,P08216,14429442.0
2217,P08007,14913458.0
2218,P02074,8976173.0
2219,P04616,6014599.0
2220,P08066,7588098.5
2221,P05421,9625051.0
2222,P05428,15124204.0
2223,P08068,19402462.0
2224,P01035,10492588.0
2225,P06995,10887781.0
